N,M,Method,Tau,Error,Computation Time
128,25,Lanzcos,1,2.355394223065532e-16,0.0015311002731323241
128,26,Scipy,1,0.0,0.0008547306060791016
128,26,Arnoldi,1,4.893396339947291e-16,0.003893327713012695
128,26,Lanzcos,1,4.848420224924966e-16,0.0015531063079833984
128,27,Scipy,1,0.0,0.0008547306060791016
128,27,Arnoldi,1,3.0232005048181434e-16,0.004072928428649902
128,27,Lanzcos,1,2.3492537106248604e-16,0.0015701532363891601
128,28,Scipy,1,0.0,0.0008547306060791016
128,28,Arnoldi,1,3.3170888612648487e-16,0.004274058341979981
128,28,Lanzcos,1,2.973419269284548e-16,0.001578688621520996
128,29,Scipy,1,0.0,0.0008547306060791016
128,29,Arnoldi,1,3.316363021242753e-16,0.004513406753540039
128,29,Lanzcos,1,2.975847211389651e-16,0.001601243019104004
128,30,Scipy,1,0.0,0.0008547306060791016
128,30,Arnoldi,1,2.94739677603842e-16,0.004697084426879883
128,30,Lanzcos,1,2.5088204000088444e-16,0.0016198158264160156
128,31,Scipy,1,0.0,0.0008547306060791016
128,31,Arnoldi,1,3.3272339956157097e-16,0.004925155639648437
128,31,Lanzcos,1,2.6876459956004952e-16,0.0016422271728515625
128,32,Scipy,1,0.0,0.0008547306060791016
128,32,Arnoldi,1,2.988762925243661e-16,0.005216741561889648
128,32,Lanzcos,1,2.3492537106248604e-16,0.0016813278198242188
128,33,Scipy,1,0.0,0.0008547306060791016
128,33,Arnoldi,1,3.0016230644580505e-16,0.005846977233886719
128,33,Lanzcos,1,2.360499114669464e-16,0.0017398595809936523
128,34,Scipy,1,0.0,0.0008547306060791016
128,34,Arnoldi,1,4.07700614744166e-16,0.006162071228027343
128,34,Lanzcos,1,3.9443507491098124e-16,0.0016784191131591797
128,35,Scipy,1,0.0,0.0008547306060791016
128,35,Arnoldi,1,2.9935919515653524e-16,0.00587160587310791
128,35,Lanzcos,1,2.355394223065532e-16,0.001701521873474121
128,36,Scipy,1,0.0,0.0008547306060791016
128,36,Arnoldi,1,4.13039080337747e-16,0.006105256080627441
128,36,Lanzcos,1,3.955321691025974e-16,0.001716756820678711
128,37,Scipy,1,0.0,0.0008547306060791016
128,37,Arnoldi,1,3.326510369248819e-16,0.006359982490539551
128,37,Lanzcos,1,3.2798662237380893e-16,0.0017378568649291993
128,38,Scipy,1,0.0,0.0008547306060791016
128,38,Arnoldi,1,3.325062644071232e-16,0.00668802261352539
128,38,Lanzcos,1,2.978273174193137e-16,0.0017481565475463868
128,39,Scipy,1,0.0,0.0008547306060791016
128,39,Arnoldi,1,2.9968069794233876e-16,0.006895017623901367
128,39,Lanzcos,1,3.29158922762143e-16,0.0017702817916870118
128,40,Scipy,1,0.0,0.0008547306060791016
128,40,Arnoldi,1,3.294513460715757e-16,0.007251858711242676
128,40,Lanzcos,1,2.690331851696047e-16,0.0017918586730957032
128,41,Scipy,1,0.0,0.0008547306060791016
128,41,Arnoldi,1,3.033534904286625e-16,0.007507181167602539
128,41,Lanzcos,1,2.3564160861171034e-16,0.0018138408660888672
128,42,Scipy,1,0.0,0.0008547306060791016
128,42,Arnoldi,1,3.025588499270114e-16,0.007747149467468262
128,42,Lanzcos,1,2.681368535587862e-16,0.00182037353515625
128,43,Scipy,1,0.0,0.0008547306060791016
128,43,Arnoldi,1,2.94739677603842e-16,0.00807969570159912
128,43,Lanzcos,1,2.975847211389651e-16,0.001836705207824707
128,44,Scipy,1,0.0,0.0008547306060791016
128,44,Arnoldi,1,3.294513460715757e-16,0.008368086814880372
128,44,Lanzcos,1,2.977464739548984e-16,0.0018586397171020507
128,45,Scipy,1,0.0,0.0008547306060791016
128,45,Arnoldi,1,3.3170888612648487e-16,0.008651351928710938
128,45,Lanzcos,1,3.947401291521801e-16,0.0018658161163330079
128,46,Scipy,1,0.0,0.0008547306060791016
128,46,Arnoldi,1,3.2681011685445827e-16,0.009072375297546387
128,46,Lanzcos,1,2.9717995392069627e-16,0.0018929243087768555
128,47,Scipy,1,0.0,0.0008547306060791016
128,47,Arnoldi,1,3.8884127571099037e-16,0.00933079719543457
128,47,Lanzcos,1,2.4982427276047226e-16,0.001899862289428711
128,48,Scipy,1,0.0,0.0008547306060791016
128,48,Arnoldi,1,2.94739677603842e-16,0.009607768058776856
128,48,Lanzcos,1,2.355394223065532e-16,0.0019084453582763673
128,49,Scipy,1,0.0,0.0008547306060791016
128,49,Arnoldi,1,3.2747242130584335e-16,0.00995779037475586
128,49,Lanzcos,1,2.361518768762233e-16,0.0019362688064575196
128,50,Scipy,1,0.0,0.0008547306060791016
128,50,Arnoldi,1,2.997610197604368e-16,0.01024935245513916
128,50,Lanzcos,1,2.975847211389651e-16,0.001949477195739746
128,51,Scipy,1,0.0,0.0008547306060791016
128,51,Arnoldi,1,3.330849769336005e-16,0.01078639030456543
128,51,Lanzcos,1,3.29158922762143e-16,0.0019731760025024415
128,52,Scipy,1,0.0,0.0008547306060791016
128,52,Arnoldi,1,3.325062644071232e-16,0.01094508171081543
128,52,Lanzcos,1,2.5001692694199365e-16,0.0019884824752807615
128,53,Scipy,1,0.0,0.0008547306060791016
128,53,Arnoldi,1,2.997610197604368e-16,0.011418437957763672
128,53,Lanzcos,1,2.690331851696047e-16,0.002002310752868652
128,54,Scipy,1,0.0,0.0008547306060791016
128,54,Arnoldi,1,2.9935919515653524e-16,0.011647367477416992
128,54,Lanzcos,1,2.689436864362002e-16,0.002006840705871582
128,55,Scipy,1,0.0,0.0008547306060791016
128,55,Arnoldi,1,2.9968069794233876e-16,0.012112975120544434
128,55,Lanzcos,1,2.690331851696047e-16,0.002036857604980469
128,56,Scipy,1,0.0,0.0008547306060791016
128,56,Arnoldi,1,3.038886981007486e-16,0.012484288215637207
128,56,Lanzcos,1,2.6921209337569177e-16,0.0020594358444213866
128,57,Scipy,1,0.0,0.0008547306060791016
128,57,Arnoldi,1,3.033534904286625e-16,0.012735581398010254
128,57,Lanzcos,1,2.360499114669464e-16,0.002057933807373047
128,58,Scipy,1,0.0,0.0008547306060791016
128,58,Arnoldi,1,3.0232005048181434e-16,0.013216805458068848
128,58,Lanzcos,1,2.975847211389651e-16,0.002088165283203125
128,59,Scipy,1,0.0,0.0008547306060791016
128,59,Arnoldi,1,2.9522934651838876e-16,0.013756132125854493
128,59,Lanzcos,1,2.690331851696047e-16,0.002100682258605957
128,60,Scipy,1,0.0,0.0008547306060791016
128,60,Arnoldi,1,3.031153170155272e-16,0.014003181457519531
128,60,Lanzcos,1,2.355394223065532e-16,0.0021162033081054688
128,61,Scipy,1,0.0,0.0008547306060791016
128,61,Arnoldi,1,3.263678338727126e-16,0.014409160614013672
128,61,Lanzcos,1,2.690331851696047e-16,0.0021363973617553713
128,62,Scipy,1,0.0,0.0008547306060791016
128,62,Arnoldi,1,3.332294980281256e-16,0.014919471740722657
128,62,Lanzcos,1,2.3502782434736615e-16,0.002153468132019043
128,63,Scipy,1,0.0,0.0008547306060791016
128,63,Arnoldi,1,3.3272339956157097e-16,0.01539909839630127
128,63,Lanzcos,1,2.355394223065532e-16,0.0021783113479614258
256,1,Scipy,1,0.0,0.0008935928344726562
256,1,Arnoldi,1,0.026549754946658476,0.0006604909896850586
256,1,Lanzcos,1,0.026549754946658476,0.0006735086441040039
256,2,Scipy,1,0.0,0.0008935928344726562
256,2,Arnoldi,1,0.00940010266505552,0.0010823726654052735
256,2,Lanzcos,1,0.00940010266505552,0.001080155372619629
256,3,Scipy,1,0.0,0.0008935928344726562
256,3,Arnoldi,1,0.002507797677520618,0.001169443130493164
256,3,Lanzcos,1,0.002507797677520622,0.0011966228485107422
256,4,Scipy,1,0.0,0.0008935928344726562
256,4,Arnoldi,1,0.0005426247318629643,0.001241588592529297
256,4,Lanzcos,1,0.000542624731862959,0.001197957992553711
256,5,Scipy,1,0.0,0.0008935928344726562
256,5,Arnoldi,1,9.826538053893144e-05,0.0012975692749023437
256,5,Lanzcos,1,9.826538053892044e-05,0.0012198209762573243
256,6,Scipy,1,0.0,0.0008935928344726562
256,6,Arnoldi,1,1.5238335325758855e-05,0.0013823270797729491
256,6,Lanzcos,1,1.5238335325760684e-05,0.0012465953826904298
256,7,Scipy,1,0.0,0.0008935928344726562
256,7,Arnoldi,1,2.0612925866358e-06,0.0014488697052001953
256,7,Lanzcos,1,2.061292586635089e-06,0.001273941993713379
256,8,Scipy,1,0.0,0.0008935928344726562
256,8,Arnoldi,1,2.4689824177601775e-07,0.001535654067993164
256,8,Lanzcos,1,2.4689824180414173e-07,0.001288437843322754
256,9,Scipy,1,0.0,0.0008935928344726562
256,9,Arnoldi,1,2.6509596713648102e-08,0.0016168117523193359
256,9,Lanzcos,1,2.6509596720024963e-08,0.0013391494750976563
256,10,Scipy,1,0.0,0.0008935928344726562
256,10,Arnoldi,1,2.577576067021626e-09,0.0017131567001342773
256,10,Lanzcos,1,2.5775760617501867e-09,0.001360607147216797
256,11,Scipy,1,0.0,0.0008935928344726562
256,11,Arnoldi,1,2.2890070660314013e-10,0.0018140316009521485
256,11,Lanzcos,1,2.2890069886597144e-10,0.0014078855514526368
256,12,Scipy,1,0.0,0.0008935928344726562
256,12,Arnoldi,1,1.8700481927609697e-11,0.0019107341766357421
256,12,Lanzcos,1,1.8700479191659318e-11,0.0013962745666503905
256,13,Scipy,1,0.0,0.0008935928344726562
256,13,Arnoldi,1,1.4142658987158163e-12,0.0020302772521972657
256,13,Lanzcos,1,1.4142538083211768e-12,0.0014324188232421875
256,14,Scipy,1,0.0,0.0008935928344726562
256,14,Arnoldi,1,9.952277142034452e-14,0.0021585702896118166
256,14,Lanzcos,1,9.953970769328679e-14,0.0014850378036499023
256,15,Scipy,1,0.0,0.0008935928344726562
256,15,Arnoldi,1,6.547062430817124e-15,0.002286553382873535
256,15,Lanzcos,1,6.549644156792274e-15,0.0015103340148925782
256,16,Scipy,1,0.0,0.0008935928344726562
256,16,Arnoldi,1,4.977175294248819e-16,0.002421402931213379
256,16,Lanzcos,1,4.825026622620434e-16,0.001540374755859375
256,17,Scipy,1,0.0,0.0008935928344726562
256,17,Arnoldi,1,4.7580780254501875e-16,0.002563667297363281
256,17,Lanzcos,1,2.710835008637107e-16,0.0015201807022094727
256,18,Scipy,1,0.0,0.0008935928344726562
256,18,Arnoldi,1,2.8687522363581185e-16,0.0027138948440551757
256,18,Lanzcos,1,2.4357889758614007e-16,0.0015633821487426758
256,19,Scipy,1,0.0,0.0008935928344726562
256,19,Arnoldi,1,3.989713146375376e-16,0.0028670549392700194
256,19,Lanzcos,1,2.4348004250999625e-16,0.0015884637832641602
256,20,Scipy,1,0.0,0.0008935928344726562
256,20,Arnoldi,1,5.650407388240198e-16,0.003024601936340332
256,20,Lanzcos,1,2.4426976294569706e-16,0.001553487777709961
256,21,Scipy,1,0.0,0.0008935928344726562
256,21,Arnoldi,1,2.756846213164262e-16,0.0032207727432250976
256,21,Lanzcos,1,2.272156675313794e-16,0.001602029800415039
256,22,Scipy,1,0.0,0.0008935928344726562
256,22,Arnoldi,1,3.2657062126046053e-16,0.0033686161041259766
256,22,Lanzcos,1,2.741741292351711e-16,0.0016024112701416016
256,23,Scipy,1,0.0,0.0008935928344726562
256,23,Arnoldi,1,3.2710463994395344e-16,0.0035701990127563477
256,23,Lanzcos,1,2.741741292351711e-16,0.001626276969909668
256,24,Scipy,1,0.0,0.0008935928344726562
256,24,Arnoldi,1,3.96929598937933e-16,0.0037476778030395507
256,24,Lanzcos,1,3.759990624724688e-16,0.0016880512237548828
256,25,Scipy,1,0.0,0.0008935928344726562
256,25,Arnoldi,1,2.7555360287513344e-16,0.00392148494720459
256,25,Lanzcos,1,2.274010092475346e-16,0.0017063140869140625
256,26,Scipy,1,0.0,0.0008935928344726562
256,26,Arnoldi,1,3.80027198638121e-16,0.004120635986328125
256,26,Lanzcos,1,3.3874668042509583e-16,0.0016680002212524415
256,27,Scipy,1,0.0,0.0008935928344726562
256,27,Arnoldi,1,3.793138593669877e-16,0.004317879676818848
256,27,Lanzcos,1,2.274010092475346e-16,0.0017470359802246095
256,28,Scipy,1,0.0,0.0008935928344726562
256,28,Arnoldi,1,2.8651834824231744e-16,0.00457611083984375
256,28,Lanzcos,1,2.4426976294569706e-16,0.0017608642578125
256,29,Scipy,1,0.0,0.0008935928344726562
256,29,Arnoldi,1,3.2681011685445827e-16,0.004761385917663574
256,29,Lanzcos,1,2.741741292351711e-16,0.0017917156219482422
256,30,Scipy,1,0.0,0.0008935928344726562
256,30,Arnoldi,1,3.973539281966344e-16,0.004974365234375
256,30,Lanzcos,1,3.759990624724688e-16,0.001799154281616211
256,31,Scipy,1,0.0,0.0008935928344726562
256,31,Arnoldi,1,3.2658905023376943e-16,0.005299782752990723
256,31,Lanzcos,1,2.741741292351711e-16,0.001842808723449707
256,32,Scipy,1,0.0,0.0008935928344726562
256,32,Arnoldi,1,2.756846213164262e-16,0.00548248291015625
256,32,Lanzcos,1,2.743277466406401e-16,0.0018445730209350586
256,33,Scipy,1,0.0,0.0008935928344726562
256,33,Arnoldi,1,3.7929799214565664e-16,0.00572516918182373
256,33,Lanzcos,1,3.3888878706183445e-16,0.0018491744995117188
256,34,Scipy,1,0.0,0.0008935928344726562
256,34,Arnoldi,1,2.7546622262785153e-16,0.005994915962219238
256,34,Lanzcos,1,2.272156675313794e-16,0.001855158805847168
256,35,Scipy,1,0.0,0.0008935928344726562
256,35,Arnoldi,1,2.7566278923392777e-16,0.006232309341430664
256,35,Lanzcos,1,2.2732159558726486e-16,0.0018901824951171875
256,36,Scipy,1,0.0,0.0008935928344726562
256,36,Arnoldi,1,3.200365008166157e-16,0.006505990028381347
256,36,Lanzcos,1,2.925260242124714e-16,0.0018952608108520508
256,37,Scipy,1,0.0,0.0008935928344726562
256,37,Arnoldi,1,2.754006692482787e-16,0.006703901290893555
256,37,Lanzcos,1,2.272156675313794e-16,0.001956272125244141
256,38,Scipy,1,0.0,0.0008935928344726562
256,38,Arnoldi,1,3.793138593669877e-16,0.00699613094329834
256,38,Lanzcos,1,3.3888878706183445e-16,0.0019867658615112306
256,39,Scipy,1,0.0,0.0008935928344726562
256,39,Arnoldi,1,2.867283287382503e-16,0.007379484176635742
256,39,Lanzcos,1,2.441711875732626e-16,0.0019844770431518555
256,40,Scipy,1,0.0,0.0008935928344726562
256,40,Arnoldi,1,3.2657062126046053e-16,0.0076002836227416996
256,40,Lanzcos,1,2.73998461026052e-16,0.0020085811614990235
256,41,Scipy,1,0.0,0.0008935928344726562
256,41,Arnoldi,1,2.8651834824231744e-16,0.00788257122039795
256,41,Lanzcos,1,2.441711875732626e-16,0.002025866508483887
256,42,Scipy,1,0.0,0.0008935928344726562
256,42,Arnoldi,1,3.795042142766111e-16,0.008321928977966308
256,42,Lanzcos,1,3.389598180387331e-16,0.002045607566833496
256,43,Scipy,1,0.0,0.0008935928344726562
256,43,Arnoldi,1,3.7955178808716633e-16,0.008531498908996581
256,43,Lanzcos,1,3.3867560474650716e-16,0.001991081237792969
256,44,Scipy,1,0.0,0.0008935928344726562
256,44,Arnoldi,1,3.273805146998668e-16,0.008859848976135254
256,44,Lanzcos,1,2.743277466406401e-16,0.0021274805068969725
256,45,Scipy,1,0.0,0.0008935928344726562
256,45,Arnoldi,1,2.7555360287513344e-16,0.009194064140319824
256,45,Lanzcos,1,2.272156675313794e-16,0.002132868766784668
256,46,Scipy,1,0.0,0.0008935928344726562
256,46,Arnoldi,1,3.2763778822853074e-16,0.009546017646789551
256,46,Lanzcos,1,3.392260517370936e-16,0.0020760059356689452
256,47,Scipy,1,0.0,0.0008935928344726562
256,47,Arnoldi,1,4.776005944179333e-16,0.009921741485595704
256,47,Lanzcos,1,2.741741292351711e-16,0.002125120162963867
256,48,Scipy,1,0.0,0.0008935928344726562
256,48,Arnoldi,1,4.771719477035306e-16,0.010236144065856934
256,48,Lanzcos,1,4.4007305412884455e-16,0.0021372556686401365
256,49,Scipy,1,0.0,0.0008935928344726562
256,49,Arnoldi,1,3.198295705078989e-16,0.010572385787963868
256,49,Lanzcos,1,2.926083100155651e-16,0.002101635932922363
256,50,Scipy,1,0.0,0.0008935928344726562
256,50,Arnoldi,1,2.7555360287513344e-16,0.010854458808898926
256,50,Lanzcos,1,2.272156675313794e-16,0.0022289276123046873
256,51,Scipy,1,0.0,0.0008935928344726562
256,51,Arnoldi,1,3.795042142766111e-16,0.011298203468322754
256,51,Lanzcos,1,3.391018353563873e-16,0.0022244930267333986
256,52,Scipy,1,0.0,0.0008935928344726562
256,52,Arnoldi,1,3.9700540528283795e-16,0.011608505249023437
256,52,Lanzcos,1,3.7547046745269554e-16,0.0022615909576416014
256,53,Scipy,1,0.0,0.0008935928344726562
256,53,Arnoldi,1,2.864763336738326e-16,0.012090802192687988
256,53,Lanzcos,1,2.443436683771534e-16,0.0022722482681274414
256,54,Scipy,1,0.0,0.0008935928344726562
256,54,Arnoldi,1,6.659530898973069e-16,0.012470865249633789
256,54,Lanzcos,1,6.363101913539962e-16,0.002265262603759766
256,55,Scipy,1,0.0,0.0008935928344726562
256,55,Arnoldi,1,2.867283287382503e-16,0.012817716598510743
256,55,Lanzcos,1,2.441711875732626e-16,0.0023154258728027345
256,56,Scipy,1,0.0,0.0008935928344726562
256,56,Arnoldi,1,3.2658905023376943e-16,0.01313331127166748
256,56,Lanzcos,1,2.7391058467323837e-16,0.0023333072662353516
256,57,Scipy,1,0.0,0.0008935928344726562
256,57,Arnoldi,1,3.2088164430487855e-16,0.013672327995300293
256,57,Lanzcos,1,2.926905726851733e-16,0.002327632904052734
256,58,Scipy,1,0.0,0.0008935928344726562
256,58,Arnoldi,1,3.201681141057158e-16,0.014017891883850098
256,58,Lanzcos,1,2.926905726851733e-16,0.002332329750061035
256,59,Scipy,1,0.0,0.0008935928344726562
256,59,Arnoldi,1,3.2727019270357503e-16,0.014467644691467284
256,59,Lanzcos,1,3.3888878706183445e-16,0.0024156093597412108
256,60,Scipy,1,0.0,0.0008935928344726562
256,60,Arnoldi,1,2.7452512842416266e-16,0.014907288551330566
256,60,Lanzcos,1,2.2732159558726486e-16,0.002390480041503906
256,61,Scipy,1,0.0,0.0008935928344726562
256,61,Arnoldi,1,2.7555360287513344e-16,0.01517951488494873
256,61,Lanzcos,1,2.741741292351711e-16,0.002487039566040039
256,62,Scipy,1,0.0,0.0008935928344726562
256,62,Arnoldi,1,3.2649689496507234e-16,0.015829300880432128
256,62,Lanzcos,1,2.926905726851733e-16,0.002422475814819336
256,63,Scipy,1,0.0,0.0008935928344726562
256,63,Arnoldi,1,2.754880702880064e-16,0.01625106334686279
256,63,Lanzcos,1,2.2710969006874328e-16,0.002389264106750488
512,1,Scipy,1,0.0,0.0010504722595214844
512,1,Arnoldi,1,0.018903053701492287,0.000690913200378418
512,1,Lanzcos,1,0.018903053701492287,0.0006874561309814453
512,2,Scipy,1,0.0,0.0010504722595214844
512,2,Arnoldi,1,0.0066937448075747395,0.0011336326599121094
512,2,Lanzcos,1,0.006693744807574743,0.001138591766357422
512,3,Scipy,1,0.0,0.0010504722595214844
512,3,Arnoldi,1,0.0017857636274723862,0.00120849609375
512,3,Lanzcos,1,0.0017857636274723862,0.001181340217590332
512,4,Scipy,1,0.0,0.0010504722595214844
512,4,Arnoldi,1,0.00038639789898590196,0.001278257369995117
512,4,Lanzcos,1,0.00038639789898589936,0.0012725591659545898
512,5,Scipy,1,0.0,0.0010504722595214844
512,5,Arnoldi,1,6.99756596465719e-05,0.001342606544494629
512,5,Lanzcos,1,6.997565964657664e-05,0.0012240648269653321
512,6,Scipy,1,0.0,0.0010504722595214844
512,6,Arnoldi,1,1.0851758399122316e-05,0.001437997817993164
512,6,Lanzcos,1,1.0851758399119933e-05,0.001268768310546875
512,7,Scipy,1,0.0,0.0010504722595214844
512,7,Arnoldi,1,1.4679846919824782e-06,0.0015242576599121093
512,7,Lanzcos,1,1.4679846919859817e-06,0.0013553142547607423
512,8,Scipy,1,0.0,0.0010504722595214844
512,8,Arnoldi,1,1.7584147271901153e-07,0.0016176223754882813
512,8,Lanzcos,1,1.758414727191403e-07,0.0013518095016479491
512,9,Scipy,1,0.0,0.0010504722595214844
512,9,Arnoldi,1,1.8881189042703662e-08,0.0017381906509399414
512,9,Lanzcos,1,1.888118904614172e-08,0.001372957229614258
512,10,Scipy,1,0.0,0.0010504722595214844
512,10,Arnoldi,1,1.8359534387646592e-09,0.0018487691879272461
512,10,Lanzcos,1,1.8359534419687416e-09,0.0013640165328979493
512,11,Scipy,1,0.0,0.0010504722595214844
512,11,Arnoldi,1,1.6305045724820497e-10,0.0019608497619628905
512,11,Lanzcos,1,1.6305046267736237e-10,0.0014255523681640625
512,12,Scipy,1,0.0,0.0010504722595214844
512,12,Arnoldi,1,1.3321502381585024e-11,0.002124381065368652
512,12,Lanzcos,1,1.332150366367609e-11,0.0013952016830444335
512,13,Scipy,1,0.0,0.0010504722595214844
512,13,Arnoldi,1,1.0075195235879603e-12,0.0022332191467285155
512,13,Lanzcos,1,1.0075141727537913e-12,0.0014260530471801758
512,14,Scipy,1,0.0,0.0010504722595214844
512,14,Arnoldi,1,7.092557082735055e-14,0.0023708343505859375
512,14,Lanzcos,1,7.092375734645991e-14,0.0014755964279174806
512,15,Scipy,1,0.0,0.0010504722595214844
512,15,Arnoldi,1,4.689359290814334e-15,0.002507328987121582
512,15,Lanzcos,1,4.6806857749649374e-15,0.0015599727630615234
512,16,Scipy,1,0.0,0.0010504722595214844
512,16,Arnoldi,1,4.125032361717304e-16,0.0026550531387329102
512,16,Lanzcos,1,3.7390434387592323e-16,0.0016043663024902343
512,17,Scipy,1,0.0,0.0010504722595214844
512,17,Arnoldi,1,3.0016731913451787e-16,0.0028307437896728516
512,17,Lanzcos,1,2.442204802330104e-16,0.0015730619430541991
512,18,Scipy,1,0.0,0.0010504722595214844
512,18,Arnoldi,1,2.9998680957174053e-16,0.0030544042587280274
512,18,Lanzcos,1,3.707278997544346e-16,0.0016391754150390625
512,19,Scipy,1,0.0,0.0010504722595214844
512,19,Arnoldi,1,2.796996177940134e-16,0.0031859636306762694
512,19,Lanzcos,1,2.437764874767431e-16,0.0016416788101196289
512,20,Scipy,1,0.0,0.0010504722595214844
512,20,Arnoldi,1,3.5512717361030647e-16,0.0033736944198608397
512,20,Lanzcos,1,2.9019181039156127e-16,0.001691293716430664
512,21,Scipy,1,0.0,0.0010504722595214844
512,21,Arnoldi,1,2.8002219934570083e-16,0.0035633087158203126
512,21,Lanzcos,1,4.625697967025321e-16,0.0016556501388549805
512,22,Scipy,1,0.0,0.0010504722595214844
512,22,Arnoldi,1,4.347377624737561e-16,0.0037666797637939454
512,22,Lanzcos,1,2.9019181039156127e-16,0.0017007827758789063
512,23,Scipy,1,0.0,0.0010504722595214844
512,23,Arnoldi,1,3.550085210264366e-16,0.003962516784667969
512,23,Lanzcos,1,2.407331213872058e-16,0.0017083168029785156
512,24,Scipy,1,0.0,0.0010504722595214844
512,24,Arnoldi,1,2.999667462484455e-16,0.004246020317077636
512,24,Lanzcos,1,2.440109176593266e-16,0.0018178939819335938
512,25,Scipy,1,0.0,0.0010504722595214844
512,25,Arnoldi,1,2.8004369157071883e-16,0.004408621788024902
512,25,Lanzcos,1,2.4087058677776643e-16,0.0017075300216674804
512,26,Scipy,1,0.0,0.0010504722595214844
512,26,Arnoldi,1,4.345716021265758e-16,0.004603743553161621
512,26,Lanzcos,1,3.7085775191244613e-16,0.0017866373062133789
512,27,Scipy,1,0.0,0.0010504722595214844
512,27,Arnoldi,1,2.9992661557550114e-16,0.0049115180969238285
512,27,Lanzcos,1,2.8982863597419866e-16,0.0018378496170043945
512,28,Scipy,1,0.0,0.0010504722595214844
512,28,Arnoldi,1,3.550085210264366e-16,0.005073118209838867
512,28,Lanzcos,1,2.89880545890968e-16,0.0018415212631225585
512,29,Scipy,1,0.0,0.0010504722595214844
512,29,Arnoldi,1,2.7959200790322143e-16,0.005322837829589843
512,29,Lanzcos,1,2.4366536287870867e-16,0.0018568754196166993
